,id,matches
168,20263,"63487,63488,63489,63507,63508,63510,63511,63512,63526,63527,63528,63529,63531,63532,63533,63534,63535,63536,63543,63544,63545,63546,63547,63557,63558,63559,63561,63562,63571,63572,63573,63575,63576,63577,63578,63579,63598,63599,63600,63605,63609,63610,63611,63612,63613,63637,63638,63639,63640,63641,63646,63647,63648,63684,63685,63686,63687,63700,63701,63702,63703,63704"
169,10897,"63487,63488,63509,63510,63511"
170,10721,"63486,63488"
171,15485,"63477,63478,63484,63485,63508,63509,63598,63599,63605"
172,10653,"63463,63470,63471,63472,63476,63477,63478,63479,63486,63488,63512,63526,63527,63528,63529"
173,12803,"63461,63472,63478,63479,63531,63532,63533,63598,63599,63605"
174,22392,63446
175,19394,"63444,63445,63446,63447,63448,63463,63487,63488"
176,11865,"63444,63445,63446,63447,63461,63470,63472,63477,63479,63484,63486,63488,63507,63528,63529,63531,63532,63544,63546,63547,63557,63558,63559,63560,63561,63562,63571,63572,63573,63575,63576,63600,63609,63646,63647,63648,63649,63650,63651,63663,63664,63666,63667,63684"
177,20217,"63436,63437,63447,63448,63485,63512,63526,63527,63528,63529,63531,63532,63533,63543,63545,63546,63547"
178,17119,"63435,63436,63465,63476,63477,63478,63479,63485,63486,63511"
179,19314,"63434,63435,63478"
180,9074,63434
181,12923,"63433,63434,63435,63436,63437,63461,63462,63464,63465,63470,63471,63472,63476,63477,63478,63479"
182,20206,"63425,63428,63433"
183,21512,"63424,63425,63426,63427,63436"
184,20235,"63424,63427"
185,21486,"63407,63408"
186,20185,63405
187,19445,"63391,63392,63393,63394,63395,63403,63404,63405,63406,63407,63408,63424,63426,63427,63428,63432,63461,63462,63463,63464,63465,63470,63471,63476,63477,63478,63479,63489,63510"
188,10843,"63391,63392,63393,63394,63395,63487"
189,12507,"63379,63380,63391,63392,63393,63407,63408,63424,63425,63428,63432"
190,8501,"63379,63380,63406"
191,21502,"63377,63378"
192,9230,"63376,63377,63378,63379,63380,63444,63445,63446,63447,63448,63462,63463,63464,63465,63470,63471,63472,63476,63477,63478,63479,63484,63485,63507,63508"
193,16322,63375
194,18533,63362
195,20233,"63345,63346,63361,63363,63364,63365,63366,63433"
196,12879,"63345,63361,63363,63365,63366,63376,63394,63395,63404,63426,63427,63428,63434,63435,63461,63462,63463,63464,63465,63470,63471,63476,63487,63488,63489,63507,63508,63510,63610"
197,10797,"63345,63346,63361,63364,63365,63366,63375,63377,63378,63470,63471,63472,63510,63511,63512"
198,10839,"63324,63325,63327,63328,63343,63344,63345,63346,63362,63363,63364,63366,63378,63391,63392,63393,63394,63395,63403"
199,16899,"63319,63343,63363,63364,63365,63366"
200,12884,"63319,63325,63326,63327,63343,63344,63362,63363,63365,63366,63375,63376,63377,63378,63379,63380,63391,63392,63393,63394,63395"
201,14152,"63317,63318,63325,63326,63328,63471,63476,63479,63511,63531,63532,63533,63534,63535,63536,63545"
202,13464,"63317,63318"
203,18627,"63314,63315,63316,63318,63324,63326,63327,63375,63376,63377,63432,63433,63434,63436,63484,63485,63487,63488,63489,63507,63512,63557,63558,63559,63560,63571,63572,63575,63578,63579"
204,16178,"63314,63315,63316,63317,63318,63319,63324,63325,63326,63327,63328,63343,63344,63345,63346,63361,63362,63363,63364,63365,63366,63375,63376,63377,63378,63379,63380,63391,63392,63393,63394,63395,63403,63404,63405,63406,63407,63408,63424,63425,63426,63427,63428,63432,63433,63437,63444,63445,63446,63447,63448,63484,63485,63486,63487,63489,63507,63526,63527,63528,63529,63531,63532,63533,63534,63535,63536,63543,63546,63547,63557,63558,63559,63560,63571,63572,63573,63575,63576"
205,10793,"63307,63314,63315,63316,63324,63327,63328"
206,18423,63294
207,8526,"63293,63302,63307,63314,63316,63377,63378,63379,63380,63403,63404,63405,63406"
208,15461,"63283,63285,63318,63319"
209,9329,"63283,63284,63285"
210,11931,"63282,63284,63285,63289,63375,63376,63377,63378,63379,63380,63391,63392,63393,63394,63395,63403,63404,63405,63406,63407,63408,63424,63425,63426,63427,63428,63432,63484,63485,63486"
211,8581,"63271,63284,63285,63433,63434,63435,63436,63437,63444,63445,63446,63447,63448,63461,63462,63463,63464,63470,63471,63472,63476,63477,63487"
212,21466,"63266,63267,63293,63294,63298,63299,63300,63301,63302,63303,63307,63314,63315,63316,63317,63318,63319,63324,63325,63326,63327,63328,63343,63344,63345,63346,63361,63362,63379,63380,63509"
213,20363,"63262,63284"
214,16203,"63258,63262,63268,63269,63270,63294,63526,63527,63528,63529,63543,63544,63545"
215,11893,"63256,63257,63268,63269,63270,63282,63283,63284,63285,63289,63290,63291,63298,63299,63302,63303,63344,63365,63432,63433,63435,63437,63444,63445,63446,63448,63462,63463,63464,63465,63472,63476,63477,63478,63479,63484,63485,63486,63487,63508,63509"
216,9323,63240
217,8954,"63240,63270,63271,63283"
218,12514,"63216,63222,63223,63224,63225,63262,63268,63269,63270,63271,63282,63283,63284,63285,63290,63292,63293,63294,63298,63301,63303,63307,63403,63404,63405,63406,63407,63408,63425,63426,63427,63428,63432,63433,63434,63436,63437,63444,63445,63446,63447,63448,63461,63462,63464,63465,63470,63471,63472,63476,63477,63478,63479,63484,63485,63486,63489,63508,63509,63510,63600,63605,63613,63687"
219,13418,"63211,63212,63213,63214,63215,63216,63220,63221,63222,63223,63224,63225,63237,63238,63239,63240,63256,63257,63258,63262,63266,63271,63282,63283,63284,63285,63289,63290,63291,63292,63293,63298,63299,63300,63301,63302,63303,63307,63314,63315,63316,63317,63318,63319,63324,63325,63326,63327,63328,63343,63344,63345,63346,63361,63362,63363,63364,63365,63366,63375,63376,63377,63378,63379,63380,63391,63392,63393,63394,63395,63403,63404,63405,63406,63407,63408,63424,63425,63426,63427,63428,63432,63434,63435,63436,63437,63444,63445,63446,63447,63448,63461,63462,63463,63464,63465,63484,63485,63486,63487,63507,63508,63509,63510,63511,63512,63534,63535,63536,63543,63544,63545,63546,63547,63577,63578,63579"
220,19316,"63204,63205,63211,63212,63213,63214,63215,63216"
221,13340,"63202,63205,63267,63268,63269,63270,63271,63283,63289,63290,63291,63292,63293,63294,63299,63300,63301,63302,63303,63317,63318,63319,63345,63346,63361,63362,63364,63365,63366,63376,63391,63392,63393,63394,63395,63403,63404,63405,63406,63407,63408,63428,63432,63433,63434,63435,63436,63437,63444,63445,63446,63447,63448,63461,63462,63463,63464,63465,63470,63471,63472,63476,63477,63478,63479,63484,63486,63508,63598,63599,63600,63605,63609,63610,63663,63664,63665,63666,63667"
222,19478,"63200,63201,63202,63203,63204,63268,63269,63270,63282"
223,10809,"63200,63201,63202"
224,9163,"63192,63193,63203,63204,63205,63211,63212,63213,63214,63215,63216,63220,63221,63222,63223,63224,63225,63237,63238,63239,63240,63256,63257,63258,63262,63266,63267,63268,63269,63270,63271,63282,63283,63284,63285,63289,63290,63291,63292,63293,63294,63298,63299,63300,63301,63302,63303,63307,63314,63315,63316,63317,63318,63319,63324,63325,63326,63327,63328,63343,63344,63345,63346,63361,63362,63363,63364,63375,63376,63377,63378,63379,63380,63403,63404,63405,63406,63407,63408,63424,63425,63426,63427,63428,63437,63444,63445,63447,63448,63461,63462,63463,63464,63465,63509,63510,63511,63561,63562,63573,63575,63576"
225,21550,"63175,63176,63177,63178"
226,19327,"63175,63176,63177,63178,63189,63190,63191,63192,63193,63194,63200,63201,63202,63203,63204,63205,63220,63221,63222,63223,63224,63225,63237,63238,63239,63256,63257,63314,63315,63316,63317,63318,63319,63324,63325,63326,63328,63343,63344,63346,63361,63362,63363,63364,63365,63366,63375"
227,16260,"63174,63175,63176,63177,63178,63189,63190,63191,63194,63200,63201,63202,63205,63221,63238,63258,63262,63266,63299,63300,63433"
228,8990,"63174,63175,63190"
229,17025,"63167,63191,63192,63200,63201,63202,63203,63204,63205,63211,63212,63213,63214,63215,63220,63221,63222,63223,63224,63225,63237,63238,63239,63256,63282,63315,63317,63324,63325,63326,63327,63328,63375,63376"
230,22442,"63166,63167,63240,63256,63257,63258,63266,63267,63268,63269,63270,63271,63282,63283,63284,63285,63289,63290,63291,63292,63403,63424,63425,63426,63427,63435"
231,8962,"63166,63167"
232,20105,"63165,63167,63178"
233,9208,"63163,63164,63174,63175,63176,63177,63178,63189,63190,63191,63192,63193,63194,63200,63201,63211,63212,63213,63214,63215,63216,63220,63221,63222,63223,63224,63225,63237,63238,63239,63240,63256,63257,63258,63262,63291,63292,63293,63294"
234,12486,"63148,63149,63201,63202,63203,63204,63205,63211,63212,63213,63214,63215,63216,63220,63237,63238,63239,63240,63314,63315,63316,63343,63344,63391,63392,63393,63394,63395,63404,63405,63406,63407,63408,63424,63425,63426,63432,63434,63435,63436,63437,63444,63445,63446,63447,63448,63461,63462,63463,63464,63465"
235,22520,"63147,63149,63163,63164,63165,63166,63167,63174,63176,63189,63190,63191,63192,63193,63194,63266,63267,63289,63290"
236,20345,"63147,63148,63149,63163,63164,63165,63166,63167"
237,13399,"63146,63147,63212,63213,63214,63215,63216,63220,63221,63222,63223,63224,63225,63237,63238,63239,63240,63257,63258,63262,63266,63267,63268,63269,63270,63271,63282,63283,63284,63285,63289,63290,63291,63292,63293,63298,63299,63300,63301,63302,63303,63307,63403,63404,63405,63406,63407,63408,63424,63425,63426,63427,63428,63432,63433,63434,63435,63436,63437,63470,63471,63472,63484,63485,63486,63487,63488,63489,63507,63508,63509,63510,63512,63526,63527,63531,63532,63533,63534,63535,63536,63544,63545,63546,63547,63557,63558,63559,63560,63561,63562,63571,63572,63573,63575,63576,63577,63578,63579,63598,63600,63609,63610,63611,63612,63613,63614,63646,63647,63648,63649,63650,63651,63663,63664,63665,63666,63667"
238,16318,"63126,63127,63128,63129,63130,63137,63138,63139,63140"
239,14159,"63125,63126,63127,63128,63129,63136,63138,63145,63163,63165,63192,63193,63194,63203,63215,63216,63221,63222,63223,63224,63225,63237,63238,63239,63240,63266,63267,63271,63289,63294"
240,14106,"63111,63112,63113,63117,63118,63120,63121,63165,63166"
241,19469,"63092,63093,63105,63106,63108,63109,63110,63111,63149,63193,63194,63200,63201,63202,63203,63204,63205,63211,63212,63213,63214"
242,9103,"63092,63093,63107,63120,63121"
243,18256,"63090,63091,63092,63093,63105,63109,63110,63112,63117,63118,63119,63120,63125,63126,63127,63128,63129,63130,63137,63141,63144,63146,63148,63149,63163,63164,63174,63175,63176,63177,63189,63190,63191,63200,63203,63204,63211,63212,63213,63214,63220,63270,63271,63282,63291,63292"
244,16271,"63089,63090,63091,63092,63093,63105,63106,63107,63108"
245,22498,"63088,63089,63090,63091,63107,63144,63145,63147,63148,63149,63164,63211"
246,13463,"63084,63085,63086,63087,63088,63089,63090,63091,63092,63093,63105,63106,63107,63108,63109,63110,63111,63112,63113,63117,63118,63119,63120,63121,63125,63126,63127,63128,63129,63130,63136,63137,63138,63139,63140,63141,63144,63145,63146,63147,63148,63149,63163,63164,63165,63166,63167,63174,63175,63176,63177,63178,63189,63190,63191,63192,63193,63194"
247,15468,"63077,63078,63118,63119"
248,14336,"63074,63075,63076,63077,63078"
249,21494,"63071,63200,63201,63202,63203,63204,63205,63211,63212,63213,63214,63215,63216,63220,63221,63222,63223,63224,63225,63237,63238,63239,63256,63257,63258,63262,63290,63291,63292,63298,63299,63300,63301,63302,63303,63307,63314,63315,63316,63317,63318,63319,63324,63325,63326,63327,63328,63343,63344,63345,63346,63361,63362,63363,63364,63365,63366"
250,22462,"63062,63063,63064,63065,63072,63113,63117,63118,63119,63125,63130,63136,63137,63138,63139,63140,63166,63167,63174,63175,63176,63177,63178,63189,63190,63191,63192,63193,63194,63200,63201,63202,63203,63204,63205,63211,63212,63213,63214,63215,63216,63220,63221,63222,63223,63224,63225,63237,63239,63240,63256,63257,63258,63266,63267,63268,63269,63289,63290,63291,63292,63293,63294,63298,63300,63301,63302,63303,63307,63314,63315,63316,63317,63319,63324,63325,63326,63327,63328,63343,63344,63345,63346,63361,63362,63363,63364,63375,63376,63377"
251,16262,"63061,63062,63063,63064,63065,63071,63072,63073,63074,63075,63077,63086,63136,63141,63144,63145,63147"
252,20182,"63060,63061,63071,63072,63073"
253,16370,"63060,63061,63062,63063,63065,63071,63072,63073,63074,63075,63076,63077,63078,63084,63085,63086,63087,63112,63113,63136,63137"
254,11870,"63044,63089,63090,63091,63092,63093,63105,63106,63107,63117,63118,63119,63120,63121,63125,63126,63127,63128,63129,63130,63136,63137,63138,63140,63141,63144,63145,63146"
255,22292,"63042,63043,63044,63073,63166"
256,14024,"63040,63041,63064,63065,63071,63072,63088,63148"
257,10824,"63033,63034,63089,63090"
258,18625,"63026,63033,63034"
259,12854,"63026,63033,63034,63035,63042,63043,63060,63061,63062,63064,63065,63071,63077,63078,63087,63089,63090,63091,63092,63093,63105,63106,63107,63108,63109,63110,63111,63112,63113,63117,63119,63120,63121,63125,63126,63127,63128,63129,63130,63136,63137,63139,63140,63141,63144,63145,63146,63148,63174,63177,63178,63189,63298,63299,63300,63301,63302,63303,63307"
260,18557,"63016,63018,63023,63033,63089,63090,63091,63093,63105,63106,63107,63117,63118,63119,63121,63164,63165,63378,63379,63380,63391,63392,63393,63394,63395"
261,15917,"63008,63009,63017,63018,63023,63024,63025,63026,63027,63033,63034,63035,63039,63040,63041,63042,63043,63044,63060,63061,63062,63063,63064,63065,63072,63073,63074,63075,63076,63077,63078,63084,63085,63086,63087,63088,63089,63090,63091,63092,63093,63105,63106,63107,63108,63109,63110,63111,63112,63113,63117,63118,63119,63120,63121,63125,63126,63127,63128,63129,63130,63136,63137,63138,63139,63140,63141,63144,63145,63146,63147,63148,63149,63163,63164,63165,63166,63167,63174,63175,63176,63177,63178,63189,63190,63191,63192,63193,63194,63266,63267,63268,63269,63293,63294"
262,8566,"63008,63009,63044,63084,63087,63088,63089,63091,63092,63093,63105,63106,63107,63108,63109,63110,63111,63112,63113,63119,63120,63121,63126,63127,63128,63129,63130,63137,63139,63140,63141,63144,63145,63146"
263,14227,"63004,63005,63006,63007,63014,63035,63075"
264,8535,"62995,63005,63006,63009,63023,63073,63074,63075,63076,63089,63090,63091,63105,63106,63107,63108,63109,63110,63111,63112,63113,63117,63118,63119,63120,63121,63125,63126,63127,63128,63129,63130,63136,63138,63139,63140,63141,63144,63145,63146,63147,63167,63174,63175,63176,63177,63178,63189,63190,63191"
265,22149,"62993,62994,63008,63009,63024,63025,63026,63027,63033,63034,63035,63039,63041,63042,63043,63044,63060,63062,63063,63064,63065,63071,63072,63073,63078,63087,63088,63089,63090,63092,63093,63105,63106,63110,63111,63112,63113,63117,63118,63120,63121,63125,63126,63127,63128,63129,63130,63136,63138,63139,63140,63141,63144,63145,63146,63147,63148,63149,63163,63164,63165,63166,63167,63174,63175,63176,63177,63178,63189,63190,63191,63192,63193,63194,63256,63257,63258,63262,63267,63298,63299,63300,63301,63302,63303,63307"
266,11914,"62992,62993,62994,62995,63004,63005,63007,63008,63009,63014,63015,63016,63017,63018,63023,63027,63033,63034,63035,63039,63040,63041,63042,63043,63044,63060,63061,63062,63063,63064,63065,63071,63072,63073,63074,63075,63076,63077,63078,63084,63085,63086,63087,63088"
267,17018,"62991,62992,62993,62994,63006,63007,63024,63027,63035"
268,14189,"62982,62983,62988,62989,62990,62991,62992,62993,62994,62995,63004,63007,63008,63009,63023"
269,9252,"62980,62982,62983,62985,62986,62987,62988,62990,62991,63005,63006,63014,63015,63016,63017,63024,63025,63026,63027,63033,63034,63035,63039,63040,63041,63042"
270,20282,"62978,62981,62993,62994,62995,63004,63005,63006,63007,63015,63016,63017,63018,63023,63024,63025,63026,63027,63034,63035,63039,63040,63041,63043,63044,63060,63061,63062,63063,63064,63065,63076,63078,63084,63085,63086,63087,63088,63108,63109,63110,63111,63146,63147,63148,63149,63163,63164,63166"
271,18405,62961
272,21533,"62957,62958,62959,62960,62961"
273,19494,"62950,62977,62978,62979,62980"
274,10679,"62950,62951,62960,62977,62981"
275,13365,"62948,62949,63074,63075,63076,63077,63084,63085,63086,63091,63092,63106,63107,63108,63109"
276,9187,"62947,62949,62950,62951,62957,62958,62959,62960,62961,62977,62978,62980,62981,62983,62984,62985,62986,62987,62988,62989,62992,62993,62994,62995,63004,63006,63008,63014,63015,63016,63017,63018,63023,63024,63025,63039,63040,63041,63042,63043,63044,63060,63061,63062,63063,63064,63074,63075,63076,63084,63085,63108,63109,63110,63111,63112,63113,63117,63118,63119,63120,63121,63125,63192,63193,63194,63200,63201,63202,63203,63204,63205,63215,63216,63220,63221,63222,63223,63224,63225,63237,63238,63239,63240,63256,63257,63258,63262,63266,63267,63268,63269,63270,63271,63282,63283,63284,63285,63289,63290,63291,63292,63293,63294,63298,63299,63300,63301"
277,18616,"62940,62941,62942,62943,62950,62951,62957,62958,62959,62960,63074,63076,63077,63078,63085"
278,15547,"62940,62984,62985,62986,62987,62988,62989,62990,62991,62992,63014,63015,63016,63017,63018"
279,9095,"62940,62941"
280,22469,"62939,62940,62941,62942,62943,63071"
281,9142,"62932,62933,62939,62940,62941,62942,62943"
282,20126,"62931,62932,62933,62939,62947,62948,63039,63040,63041,63042,63043,63044"
283,12490,"62929,62930,62933,62942,62943,62948,62949,62950,62979,62980,62983,62984,62985,62986,62987,62988,62989,62990,62995,63004,63005,63014,63015,63016,63017,63018,63023,63024,63025,63026,63027,63033,63034,63035,63039,63040,63041,63042,63043,63044,63060,63061,63062,63063,63064,63065,63071,63072,63073,63074,63075,63076,63077,63078,63084,63085,63086,63087,63088,63125,63126,63127,63128,63129,63130,63136,63138,63139,63141,63144,63145,63146,63147,63148,63149,63163,63165"
284,20222,"62921,62922,62924,62925,62927,62928"
285,16205,"62920,62926,62927,62928,62939,62940,62941,62979,62980,62981"
286,20376,"62917,62918,62929,62930,62931,62932,62939,62940"
287,10763,"62917,62920,62922,62923,62926,62947,62948"
288,18411,"62904,62905,62899,62900,62916,62917,62918,62919,62920,62921,62923,62926,62927,62928,62941,62942,62943,62948,62949,62950,62951,62957,62958,62959,62960,62961,62978,62979,62981,62982,62988,62989,62990,63040,63086,63087,63088"
289,17032,"62904,62905,62899,62900,62916,62917"
290,15910,"62902,62903,62904,62905,62899,62900,62919,62920,62921,62926,62927,62928,62939,62940,62941,62942,62943,62984,62987,62989,62990,62992,63024,63025,63039,63040,63041,63042,63043"
291,20236,"62901,62902,62903,62904,62905"
292,22405,"62898,62900"
293,19503,"62898,62904,62982,62983,62988,62989,62990,62991,62993,63007"
294,9249,"62898,62901"
295,12848,"62896,62897,62947,62949"
296,17130,"62893,62894,62895,62896,62897,62898,62901,62902,62903,62918,62919,62920,62923,62926,62961,62989,62995,63004,63005,63006,63007"
297,18393,"62881,62882"
298,22276,"62878,62879,62880"
299,8982,"62878,62898,62901,62902,62903,62904,62905,62899,62900,62951,62957,62958,62959,62960,62977,62978,62979,62980,62981,62982,62983,62984,62985,62986,62987,62994,62995,63023"
300,8513,"62873,62874,62875,62876,62877,62881,62882,62893,62895,62896,62897,62898,62901,62902,62903,62904,62905,62899,62900,62916,62917,62918,62920,62925,62929,62930,62947,62957,62958,62959,62961,62983,62984,62985,62986,62988,62989,62990,62991"
301,19372,"62862,62863"
302,18640,"62862,62863,62864,62873,62874,62875,62876,62877,62878,62881,62882,62893,62894,62895,62896,62897,62898,62901,62902,62903,62899,62900,62916,62919,62921,62922,62923,62924"
303,21485,"62860,62861,62949"
304,14273,"62860,62861"
305,13446,"62860,62861,62864,62882"
306,17111,"62854,62858,62859,62862,62863,62939,62942,62943,62950"
307,20436,"62852,62854,62858,62859,62862,62863,62864,62873,62874,62875,62876"
308,20406,"62843,62864,62876,62877,62878,62879,62880,62881,62893,62894,62895,62896,62897"
309,15385,"62843,62863,62864,62873,62874,62875,62876,62877,62878,62879,62880,62881,62893,62894,62920,62924,62925,62926,62927,62928,62979,62993,62995,63004,63005,63006,63007,63025,63026,63027,63039,63040,63041,63042,63043,63044,63060,63061,63062,63063,63064,63065,63071,63072,63073,63074,63075,63076,63077,63078,63084,63085,63086,63087,63088,63108,63109,63110,63111,63112,63113"
310,11886,"62843,62852,62854,62858,62859,62863,62864,62873,62874,62875,62876,62877,62878,62879,62880,62881,62882,62893,62894,62895,62896,62897,62898,62901,62902,62903,62904,62905,62899,62900,62916,62917,62918,62919,62920,62921,62922,62923,62924,62925,62926,62927,62928,62929,62930,62931,62932,62933,62947,62948,62949,62950,62951,62957,62958,62959,62960,62961,62977,62978,63026,63027"
311,17037,"62842,62844,62850,62852,62860,62861"
312,20255,"62840,62841,62842,62863,62864,62873,62874,62875,62876,62877,62878,62879,62880,62882,62893,62898,62901,62902,62903,62905,62899,62900,62939,62940,62941,62942,62943,62957,62958,62959,62960,62961,62977,62978,62979,62980,62981,62982,62983,62984,62985,62986,62987,62988,62989,62990,62991,63084,63085,63086"
313,19384,62827
314,20237,"62826,62827,62828"
315,18248,"62813,62814"
316,19386,"62811,62812,62813,62814,62815,62820,62821,62822,62823,62824,62825,62826,62827,62828,62829,62840,62841,62843,62844,62850,62851,62853,62854,62858,62859,62898,62901,62902,62903,62904,62905,62899,62900,62931"
317,21548,"62795,62796,62918,62919,62921,62922,62923,62924,62925,62926,62927,62928,62929,62930,62931,62932,62939,62940,62941,62942,62943,62947,62948,62949,62950,62951,62957,62958,62959,62960,62961,62977,62978,62979,62980,62981,62982,62983,62984,62985,62986,62987,62991,62992,62994,63008,63009,63014,63015,63137,63138,63139,63140"
318,9014,"62794,62795,62860,62861,62862,62863,62864,62873,62874,62875,62876,62877,62879,62880,62881,62882,62893,62894,62895,62896,62897,62898,62901,62902,62903,62904,62905,62899,62916,62917,62918,62920,62921,62922,62923,62924,62925,62926,62927,62928,62929,62930,62931,62932,62933,62939,62947,62948,62949,62950,62951,62957,62958,62959,62960,62961,62977,62979,62980,62981,62982,62983,62984,62985,62986,62987,62991,62992,63004,63005,63006,63007,63008,63009,63014,63015,63016,63017,63018,63024,63025,63026"
319,10846,"62777,62778,62779,62780,62781,62787,62788,62796,62811,62812,62813,62814,62815,62820,62821,62822,62823,62824,62825,62826,62827,62828,62829,62840,62841,62842,62844,62850,62851,62852,62853,62854,62858,62859,62860,62861,62862,62863,62864,62873,62874,62875,62876,62877,62878,62879,62880,62881,62882,62893,62894,62895,62897,62916,62917,62918,62920,62921,62922,62923,62924,62925,62926,62927,62928,62929,62930,62941,62942,62943,62947,62948,62951,62977,62978,62979,62980,62981,62982,62984,62985,62986,62987,62988,62989,62990,62991,62992,62993,62994,63008,63009,63014,63015,63016,63017,63018,63023,63024,63025,63027,63033,63034,63035,63060,63061,63063,63072,63073,63137,63138,63139,63140,63141"
320,8545,"62777,62929"
321,21644,"62776,62777,62778,62779,62780,62781,62787,62788,62794,62796,62815,62820,62824,62853,62854,62858,62859"
322,16324,"62776,62797,62821,62822,62823,62824,62828,62829,62840,62841,62842,62850,62851"
323,18435,"62775,62877,62878,62879,62880,62881,62882,62930,62931,62932,62933,62939,62940,62941,62942,62943,62947,62948,62949,62950,62951,62957,62958,62959,62960,62961,62977,62978,62979,62980,62981,62982,62983,62984,62985,62986,62987,62988,62990,62991,62992,62993,62994,63014,63015,63016"
324,16961,"62775,62776"
325,8554,"62774,62778,62779,62780,62781,62787,62788,62794,62811"
326,18400,62769
327,17114,"62768,62811,62860,62861,62862,62873,62877,62879,62880"
328,16331,"62739,62740,62761,62762,62768,62769,62770,62771,62772,62796,62797,62798,62811,62813,62814,62815,62824,62825,62828,62829,62840,62841,62842,62843,62844,62850,62851,62852,62853,62858,62859,62894,62895,62897,62901,62902,62903,62904,62905,62899,62900,62916,62917,62919,62931,62932,62933,63017,63018"
329,21600,"62737,62738,62739,62740,62762,62768,62771,62772,62795,62812,62813,62825,62826,62827,62828,62829,62840,62841,62842,62843,62844,62852,62853,62854,62858,62859,62860,62861,62862,62863,62864,62873,62874,62875,62876,62877,62878,62879,62880,62881,62882,62893,62894,62895,62896,62916,62917,62918,62919,62921,62922,62923,62924,62925,62927,62928,62929,62930,62931,62932,62933,62947,62948,62949,62951,62977,62978"
330,18569,"62727,62728,62729"
331,16235,"62726,62727"
332,20317,"62725,62726,62727,62728,62729,62771,62798"
333,19405,"62725,62726,62727,62728,62729"
334,15866,"62725,62726,62727,62758,62759,62794,62795,62796"
335,14282,"62725,62726,62727,62728"
336,10668,"62725,62729"
337,16956,"62723,62724,62737,62738,62739,62740,62758,62762,62768,62769,62770,62771,62772,62773,62774,62775,62776,62777,62778,62779,62780,62781,62787,62788,62794,62795,62796,62797,62798,62811,62812,62813,62814,62815,62820,62821,62822,62823,62824,62825,62826,62827,62828,62829,62840,62841,62842,62843,62844,62850,62851,62852,62853,62854,62858,62859,62860,62861,62862,62873,62874,62875,62894,62895,62896,62897"
338,16360,"62723,62724,62725,62726,62728,62729,62797"
339,9210,"62723,62724"
340,13434,"62722,62726,62727,62728,62729,62737,62738,62739,62740,62758,62759,62760,62761,62762,62768,62769,62770,62771,62772,62774,62775,62776,62778,62781,62787,62788,62794,62795,62796,62797,62798,62811,62812,62826,62827,62828,62829,62840,62841,62842,62843,62850,62851,62852,62853,62854,62858,62859,62916,62917,62918,62919,62922,62924,62925,62992,62993,62994,62995,63004,63005,63006,63007,63008,63009,63014,63015,63016,63017,63018,63023,63024,63025,63026,63027,63033,63034,63035,63039"
341,22340,"62720,62721,62722,62723,62724,62740,62759,62760,62761,62768,62769,62770,62771,62772,62798,62811,62812,62843,62844,62851,62853,62858,62859"
342,20341,"62718,62721,62722,62725,62726,62727,62728,62729,62759,62768,62769,62770,62771,62773,62774,62775,62776,62777,62778,62779,62780,62781,62787,62788,62794,62795,62797,62798,62812,62814,62815,62820,62821,62822,62823,62825,62826,62827,62843,62844,62850,62851,62852,62853,62860,62861,62864,62874,62875,62876,62878,62879,62880,62881,62882,62893,62894,62896,62897,62916,62918,62919,62921,62922,62923,62924,62925,62929,62933,62982"
343,21464,"62716,62717,62718,62719,62720,62721,62722,62723,62724,62725,62726,62727,62728,62729,62758,62773"
344,22319,"62715,62716"
345,20159,"62712,62716,62717,62719,62739,62740,62774,62775,62814,62815,62828,62829,62919,62920,62921,62922,62923,62924,62925,62926,62927,62928"
346,16978,"62712,62713,62797"
347,14213,"62712,62723,62728,62729"
348,20115,"62711,62724,62725,62930,62931,62932,62933"
349,15399,"62711,62797,62813,62820,62821,62822,62823,62824,62825"
350,18426,"62710,62711,62714,62715,62719,62862,62863"
351,11910,"62709,62710"
352,9079,"62709,62710"
353,15464,"62702,62895"
354,10754,"62702,62714,62798,62825,62826,62862,62896,62929,62930,62931,62932,62933,62995,63004,63005,63006,63007,63008,63009,63163,63164,63165"
355,22381,62700
356,8944,"62700,62701,62702,62703,62709,62712,62713,62714,62715,62717,62718,62719,62720,62723,62758,62759,62760,62761,62762,62768,62769,62770,62771,62772,62773,62774,62775,62777,62778,62779,62780,62781,62787,62788,62794,62795,62796,62797,62798,62811,62812,62813,62814,62820,62821,62822,62823,62824,62825,62826,62827,62829,62840,62841,62842,62844,62850,62851,62852,62853,62854"
357,20198,"62695,62702,62703,62709,62711,62712,62713,62714,62715,62716,62717,62718,62719,62720,62721,62722,62737,62738,62758,62760,62761,62773,62774,62776,62777,62787,62788"
358,16891,"62695,62696,62697,62698,62699,62700,62701"
359,15495,"62695,62696,62697,62698,62699,62710,62711,62737,62738"
360,22329,"62689,62695,62696,62697,62698,62699,62701,62725,62726,62727,62728,62729,62737,62738,62739"
361,11883,"62689,62711,62712,62713,62714"
362,12517,62687
363,10864,"62687,62688,62689,62696,62697,62698,62699"
364,10850,62686
365,22288,"62682,62710,62720,62721,62758,62759,62760,62770,62772,62773,62774,62775,62776,62778,62779,62780,62781,62787,62788,62794,62795,62797,62812,62820,62821,62822,62823,62826"
366,13476,"62682,62698,62699"
367,21579,"62681,62683,62684"
368,20221,"62681,62682"
369,18548,"62681,62683,62684"
